"","STATE","RACE","date","COVID_IMPUTED","NOCOVID_IMPUTED"
"415","AL","Hispanic","2020-03-21",37.7296,134002.401200489
"416","AL","White alone","2020-03-21",337.112150704602,2573165.42070487
"417","AR","Any other race alone or in combination","2020-03-21",40.6698806100527,56793.4033987124
"418","AR","Black alone","2020-03-21",46.0015463515194,341493.970332352
"419","AR","Hispanic","2020-03-21",22.85673,147906.519639723
"420","AR","White alone","2020-03-21",186.820594838261,1733637.94159163
"421","AZ","Any other race alone or in combination","2020-03-21",86.3713363746235,304231.446199731
"422","AZ","Black alone","2020-03-21",55.51119,244436.458602203
"423","AZ","Hispanic","2020-03-21",264.419646257544,1580910.68300464
"424","AZ","White alone","2020-03-21",209.530362174336,3305662.3104784
"425","CA","Any other race alone or in combination","2020-03-21",669.133548527248,920421.952894842
"426","CA","Black alone","2020-03-21",390.482811909635,1769820.54446616
"427","CA","Hispanic","2020-03-21",1513.55110065905,10945813.4066502
"428","CA","White alone","2020-03-21",1726.3169286232,12140862.6473294
"429","CO","Any other race alone or in combination","2020-03-21",125.365397982332,114426.636423543
"430","CO","Black alone","2020-03-21",122.875920496328,178456.126526944
"431","CO","Hispanic","2020-03-21",352.260219489697,860406.741232756
"432","CO","White alone","2020-03-21",1051.95904920265,3190838.03537542
"433","CT","Any other race alone or in combination","2020-03-21",58.32651518255,42089.682714809
"434","CT","Black alone","2020-03-21",114.6329855472,285351.377049027
"435","CT","Hispanic","2020-03-21",154.533550709956,416740.477636709
"436","CT","White alone","2020-03-21",418.412631653025,1957875.55712838
"437","DC","Any other race alone or in combination","2020-03-21",19.7810538297761,12489.2191949182
"438","DC","Black alone","2020-03-21",128.937927266529,245895.061971298
"439","DC","Hispanic","2020-03-21",55.5412308699547,57566.4598836091
"440","DC","White alone","2020-03-21",101.647329000427,233908.351631573
"441","DE","Any other race alone or in combination","2020-03-21",9.13141088239958,14692.8961753591
"442","DE","Black alone","2020-03-21",7.58262,162869.747501633
"443","DE","Hispanic","2020-03-21",7.58262,59794.5392036542
"444","DE","White alone","2020-03-21",7.58262,501767.434282339
"445","FL","Any other race alone or in combination","2020-03-21",317.951907810977,259914.075851907
"446","FL","Black alone","2020-03-21",485.295178170352,2492644.67870706
"447","FL","Hispanic","2020-03-21",1629.29638050433,4304526.78479844
"448","FL","White alone","2020-03-21",1949.40362545266,9686251.50504098
"449","GA","Any other race alone or in combination","2020-03-21",174.693416812841,129234.306667753
"450","GA","Black alone","2020-03-21",367.12834657849,2518969.87165551
"451","GA","Hispanic","2020-03-21",135.693048778324,672967.306975884
"452","GA","White alone","2020-03-21",383.420362752712,4436328.57947229
"453","HI","Any other race alone or in combination","2020-03-21",39.3004060485415,289441.760005188
"454","HI","Black alone","2020-03-21",9.30345,22203.9338659201
"455","HI","Hispanic","2020-03-21",9.30345,95398.7000540829
"456","HI","White alone","2020-03-21",9.30345,263357.465779892
"457","IA","Any other race alone or in combination","2020-03-21",42.0205527871421,35663.9834523314
"458","IA","Black alone","2020-03-21",26.5113826579451,82851.4900663465
"459","IA","Hispanic","2020-03-21",26.5128861680018,122617.48721719
"460","IA","White alone","2020-03-21",400.73833733228,2122875.25410262
"461","ID","Any other race alone or in combination","2020-03-21",38.1908691629917,38258.8091309955
"462","ID","Black alone","2020-03-21",18.0890098572867,9417.91099032075
"463","ID","Hispanic","2020-03-21",47.452956454458,146780.547043555
"464","ID","White alone","2020-03-21",316.79355507,1123333.20644446
"465","IL","Any other race alone or in combination","2020-03-21",247.46048239955,130648.539531696
"466","IL","Black alone","2020-03-21",1641.67443612353,1355116.32568289
"467","IL","Hispanic","2020-03-21",674.030307172136,1518418.96969083
"468","IL","White alone","2020-03-21",1771.68566797571,6259192.31420686
"469","IN","Any other race alone or in combination","2020-03-21",104.01295882836,78100.0041913806
"470","IN","Black alone","2020-03-21",301.935003165053,468803.116064859
"471","IN","Hispanic","2020-03-21",69.966259194082,309769.032081402
"472","IN","White alone","2020-03-21",747.79749193777,4174641.12682157
"473","KS","Any other race alone or in combination","2020-03-21",34.5170761534687,60378.4848658769
"474","KS","Black alone","2020-03-21",40.4725572689963,124064.529972123
"475","KS","Hispanic","2020-03-21",21.9388023068991,225245.060720428
"476","KS","White alone","2020-03-21",152.1628632818,1732133.83183907
"477","KY","Any other race alone or in combination","2020-03-21",56.6862813289034,50882.328001366
"478","KY","Black alone","2020-03-21",52.7518950516305,275043.252493326
"479","KY","Hispanic","2020-03-21",38.3897985013757,109034.618681339
"480","KY","White alone","2020-03-21",347.231549958107,2976966.72966506
"481","LA","Any other race alone or in combination","2020-03-21",125.306222447228,60720.6937826282
"482","LA","Black alone","2020-03-21",1093.17619465033,1106029.82384517
"483","LA","Hispanic","2020-03-21",77.3681083717024,167012.631890779
"484","LA","White alone","2020-03-21",536.141852992645,2160910.85809964
"485","MA","Any other race alone or in combination","2020-03-21",193.899091511666,85229.1009150263
"486","MA","Black alone","2020-03-21",308.518339820631,385302.481666093
"487","MA","Hispanic","2020-03-21",551.04072568262,594413.959289033
"488","MA","White alone","2020-03-21",2192.96753668479,4077929.03244603
"489","MD","Any other race alone or in combination","2020-03-21",87.165202672324,93916.8621418411
"490","MD","Black alone","2020-03-21",226.61544775386,1401499.39894136
"491","MD","Hispanic","2020-03-21",60.8685565757154,423775.132242383
"492","MD","White alone","2020-03-21",237.380490635504,2473730.56944416
"493","ME","Any other race alone or in combination","2020-03-21",18.0192546362714,20389.9807455891
"494","ME","Black alone","2020-03-21",11.4383166883017,14260.5616835047
"495","ME","Hispanic","2020-03-21",11.440885583812,16450.5591145997
"496","ME","White alone","2020-03-21",166.783910837894,1030352.21608837
"497","MI","Any other race alone or in combination","2020-03-21",236.151727501156,170452.848275987
"498","MI","Black alone","2020-03-21",1476.07763587903,1030682.92240681
"499","MI","Hispanic","2020-03-21",105.741426589057,345815.258570975
"500","MI","White alone","2020-03-21",1836.23753709876,6031320.76242008
"501","MN","Any other race alone or in combination","2020-03-21",54.7166910287984,107641.463073451
"502","MN","Black alone","2020-03-21",42.72156,250656.368415242
"503","MN","Hispanic","2020-03-21",42.72156,197506.137371807
"504","MN","White alone","2020-03-21",143.252091108028,3570549.52676445
"505","MO","Any other race alone or in combination","2020-03-21",92.4057709034269,97585.5942326348
"506","MO","Black alone","2020-03-21",156.102741343539,527737.897263388
"507","MO","Hispanic","2020-03-21",59.087951237755,172942.912050817
"508","MO","White alone","2020-03-21",393.96458175707,3864690.03540523
"509","MS","Any other race alone or in combination","2020-03-21",36.2530557014618,29339.7513026386
"510","MS","Black alone","2020-03-21",200.928488388131,823419.079401448
"511","MS","Hispanic","2020-03-21",26.2439953943001,65065.7585002428
"512","MS","White alone","2020-03-21",151.856026276925,1333685.12540414
"513","MT","Any other race alone or in combination","2020-03-21",14.1825714395478,59739.8533123453
"514","MT","Black alone","2020-03-21",8.23968,4255.76392782689
"515","MT","Hispanic","2020-03-21",8.23968,28024.7837668171
"516","MT","White alone","2020-03-21",63.4433209462762,740238.721036322
"517","NC","Any other race alone or in combination","2020-03-21",121.121123299268,202400.88601817
"518","NC","Black alone","2020-03-21",215.601401385554,1722252.39976218
"519","NC","Hispanic","2020-03-21",87.1814201957298,636874.819705875
"520","NC","White alone","2020-03-21",475.849042214299,5377412.13617089
"521","NE","Any other race alone or in combination","2020-03-21",18.5663492060017,30288.437685592
"522","NE","Black alone","2020-03-21",14.9680197650811,66418.0350449134
"523","NE","Hispanic","2020-03-21",14.9697595201185,133557.032125075
"524","NE","White alone","2020-03-21",29.6794887764606,1189418.30798904
"525","NH","Any other race alone or in combination","2020-03-21",18.0593447020932,15266.9438789323
"526","NH","Black alone","2020-03-21",12.0682073252419,14931.9343315128
"527","NH","Hispanic","2020-03-21",13.7253034396469,37605.2764277062
"528","NH","White alone","2020-03-21",168.933499861461,1005056.05740685
"529","NJ","Any other race alone or in combination","2020-03-21",406.016854437742,89185.9831512135
"530","NJ","Black alone","2020-03-21",1549.6773339062,888010.322675691
"531","NJ","Hispanic","2020-03-21",2942.00457723477,1315534.99546771
"532","NJ","White alone","2020-03-21",5078.1717525963,3955571.82820339
"533","NM","Any other race alone or in combination","2020-03-21",33.6198107222543,157421.380773584
"534","NM","Black alone","2020-03-21",16.1319150679664,31257.86861379
"535","NM","Hispanic","2020-03-21",42.8293159386416,745583.169566067
"536","NM","White alone","2020-03-21",49.1748414557875,659376.824623511
"537","NV","Any other race alone or in combination","2020-03-21",85.5069359291403,97784.4940323757
"538","NV","Black alone","2020-03-21",63.6088153250943,213694.391259398
"539","NV","Hispanic","2020-03-21",197.601096582035,615319.39973532
"540","NV","White alone","2020-03-21",293.445525593888,1243966.55162845
"541","NY","Any other race alone or in combination","2020-03-21",1298.2027128557,253993.798001384
"542","NY","Black alone","2020-03-21",1654.7570750167,2208537.24243797
"543","NY","Hispanic","2020-03-21",3483.66059888184,2740714.34009726
"544","NY","White alone","2020-03-21",8269.57538476604,8816292.4241842
"545","OH","Any other race alone or in combination","2020-03-21",145.73305915993,150481.295366028
"546","OH","Black alone","2020-03-21",237.866872374777,1091805.15103571
"547","OH","Hispanic","2020-03-21",93.5995268959783,303200.414138972
"548","OH","White alone","2020-03-21",971.724643556315,7340617.19770051
"549","OK","Any other race alone or in combination","2020-03-21",48.8503451032632,376078.845210351
"550","OK","Black alone","2020-03-21",28.72328,218822.414336344
"551","OK","Hispanic","2020-03-21",28.72328,269953.846768824
"552","OK","White alone","2020-03-21",28.72328,2068126.25137047
"553","OR","Any other race alone or in combination","2020-03-21",61.4366397853249,136311.607952884
"554","OR","Black alone","2020-03-21",32.64649,61962.3994145093
"555","OR","Hispanic","2020-03-21",80.6825277683005,373284.133096673
"556","OR","White alone","2020-03-21",191.861804292452,2616031.59565326
"557","PA","Any other race alone or in combination","2020-03-21",327.328149317712,130753.672308443
"558","PA","Black alone","2020-03-21",260.69789156531,1049804.30199481
"559","PA","Hispanic","2020-03-21",670.277462528366,663086.723435414
"560","PA","White alone","2020-03-21",1642.08612351882,7950898.91237846
"561","RI","Any other race alone or in combination","2020-03-21",40.738051291575,16858.2620966793
"562","RI","Black alone","2020-03-21",33.5485059253227,49380.4516018724
"563","RI","Hispanic","2020-03-21",33.5612800999345,118381.438765384
"564","RI","White alone","2020-03-21",33.5690329811619,639638.430541361
"565","SC","Any other race alone or in combination","2020-03-21",70.9421948762389,62706.0670694873
"566","SC","Black alone","2020-03-21",225.138326372541,1034527.86800287
"567","SC","Hispanic","2020-03-21",47.4632664899199,197744.538866411
"568","SC","White alone","2020-03-21",384.130089212157,2669707.84521598
"569","SD","Any other race alone or in combination","2020-03-21",20.6112443143069,55607.3888118292
"570","SD","Black alone","2020-03-21",8.71241339836773,13052.2877448441
"571","SD","Hispanic","2020-03-21",8.71527444242858,21841.2848135824
"572","SD","White alone","2020-03-21",134.421909728474,566793.577608795
"573","TN","Any other race alone or in combination","2020-03-21",105.010191975036,82580.0009270427
"574","TN","Black alone","2020-03-21",246.085726554289,855911.920374866
"575","TN","Hispanic","2020-03-21",64.2787752189948,237508.722175023
"576","TN","White alone","2020-03-21",869.914780603652,4040175.0599585
"577","TX","Any other race alone or in combination","2020-03-21",313.794471970344,334822.323697599
"578","TX","Black alone","2020-03-21",255.925327445756,2626033.09105907
"579","TX","Hispanic","2020-03-21",433.579397864538,7864898.31147999
"580","TX","White alone","2020-03-21",600.268566746139,9632121.63070643
"581","UT","Any other race alone or in combination","2020-03-21",57.5892482633192,78482.4127620652
"582","UT","Black alone","2020-03-21",26.8962578294778,26143.105668941
"583","UT","Hispanic","2020-03-21",91.2323262290032,294140.770259378
"584","UT","White alone","2020-03-21",304.660296857259,1810361.33241713
"585","VA","Any other race alone or in combination","2020-03-21",124.239832723489,148459.782867821
"586","VA","Black alone","2020-03-21",198.971146458361,1262668.02983047
"587","VA","Hispanic","2020-03-21",128.86644131299,565137.146052618
"588","VA","White alone","2020-03-21",531.379772108657,4239361.58212234
"589","VT","Any other race alone or in combination","2020-03-21",11.0643836500627,9027.936033755
"590","VT","Black alone","2020-03-21",5.15639559357378,5985.84388576625
"591","VT","Hispanic","2020-03-21",5.15797491213392,9447.84219468706
"592","VT","White alone","2020-03-21",155.826181127716,475921.172785004
"593","WA","Any other race alone or in combination","2020-03-21",276.050247673556,295548.952499252
"594","WA","Black alone","2020-03-21",95.4045177347629,229979.596008482
"595","WA","Hispanic","2020-03-21",365.298960333571,633162.706684913
"596","WA","White alone","2020-03-21",1323.77969352148,4211155.21264007
"597","WI","Any other race alone or in combination","2020-03-21",70.5677519885639,89939.4353462725
"598","WI","Black alone","2020-03-21",197.938455285453,260439.072866822
"599","WI","Hispanic","2020-03-21",65.8918696049565,259484.109570364
"600","WI","White alone","2020-03-21",450.049796924605,3819005.93245002
"601","WV","Any other race alone or in combination","2020-03-21",18.4080125989934,19683.6680518769
"602","WV","Black alone","2020-03-21",14.16466,49750.0653139588
"603","WV","Hispanic","2020-03-21",14.16466,21096.9407477761
"604","WV","White alone","2020-03-21",64.9294476533282,1330046.59733535
