TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20210403210832,2,45,20,2,0,0,0
20210403210832,3,15,22,2,0,0,0
20210403210832,4,12,22,2,0,0,0
20210403210841,1,73,19,2,0,0,0
20210403210849,1,76,18,2,0,0,0
20210403210849,3,14,23,1,0,0,0
20210403210850,1,80,18,2,0,0,0
20210403210850,2,85,20,1,60,0,0
20210403210857,1,29,18,2,0,0,0
20210403210857,2,38,20,1,0,0,0
20210403210857,3,4,22,2,0,0,0
20210403210857,4,1,22,1,0,0,0
20210403210859,1,54,19,1,0,0,0
20210403210861,1,61,19,1,0,0,0
20210403210863,1,41,19,1,0,0,0
20210403210867,1,26,19,2,0,0,0
20210403210874,1,65,18,1,0,0,0
20210403210874,2,58,20,2,0,0,0
20210403210880,1,78,19,2,0,0,0
20210403210884,1,40,18,2,0,0,0
20210403210884,2,20,22,2,0,0,0
20210403210884,3,9,22,2,0,0,0
20210403210884,4,3,22,2,0,0,0
20210403210887,1,35,18,2,0,0,0
20210403210887,2,36,20,1,0,0,0
20210403210887,3,4,22,2,0,0,0
20210403210887,4,2,22,1,0,0,0
20210403210888,1,78,19,2,0,0,0
20210403210894,1,65,18,2,0,0,0
20210403210894,2,71,20,1,0,0,0
20210403210899,1,41,18,1,0,0,0
20210403210899,2,39,20,2,0,0,0
20210403210899,3,9,22,1,0,0,0
20210403210899,4,14,22,1,0,0,0
20210403210899,5,14,22,2,0,0,0
20210403210909,1,64,18,1,0,0,0
20210403210909,2,60,20,2,0,0,0
20210403210917,1,59,18,1,0,0,0
20210403210917,2,59,20,2,0,0,0
20210403210921,1,55,18,2,0,0,0
20210403210921,2,57,20,1,0,0,0
20210403210922,1,53,18,2,0,0,0
20210403210922,2,56,20,1,0,0,0
20210403210923,1,37,18,1,0,0,0
20210403210923,2,31,20,2,0,0,0
20210403210923,3,3,22,2,0,0,0
20210403210930,1,49,18,2,0,0,0
20210403210930,2,50,20,1,0,0,0
20210403210930,3,25,22,2,0,0,0
20210403210930,4,4,23,1,0,0,0
20210403210936,1,48,18,1,0,0,0
20210403210936,2,48,20,2,0,0,0
20210403210936,3,22,22,1,0,0,0
20210403210936,4,20,22,1,0,0,0
20210403210936,5,12,22,1,0,0,0
20210403210936,6,9,22,1,0,0,0
20210403210936,7,76,26,2,0,0,0
20210403210941,1,85,19,2,60,0,0
20210403210945,1,80,19,2,0,0,0
20210403210947,1,43,18,2,0,0,0
20210403210947,2,43,20,1,0,0,0
20210403210947,3,15,22,2,0,0,0
20210403210947,4,12,22,1,0,0,0
20210403210953,1,47,18,1,0,0,0
20210403210953,2,41,20,2,0,0,0
20210403210953,3,10,22,2,0,0,0
20210403210953,4,10,22,2,0,0,0
20210403210954,1,73,18,1,0,0,0
20210403210954,2,71,20,2,0,0,0
20210403210955,1,85,18,2,60,0,0
20210403210955,2,50,22,2,0,0,0
20210403210955,3,18,23,1,0,0,0
20210403210956,1,70,18,1,0,0,0
20210403210956,2,65,21,2,0,0,0
20210403210960,1,36,18,1,0,0,0
20210403210960,2,4,22,2,0,0,0
20210403210963,1,34,18,2,0,0,0
20210403210963,2,41,20,1,0,0,0
20210403210963,3,7,22,1,0,0,0
20210403210963,4,4,22,2,0,0,0
20210403210963,5,1,22,1,0,0,0
20210403210963,6,75,26,1,0,0,0
20210403210967,1,74,19,1,0,0,0
20210403210969,1,49,18,2,0,0,0
20210403210969,2,47,20,1,0,0,0
20210403210969,3,18,22,2,0,0,0
20210403210969,4,21,22,2,0,0,0
20210403210970,1,46,19,1,0,0,0
20210403210973,1,56,18,1,0,0,0
20210403210973,2,49,20,2,0,0,0
20210403210973,3,19,22,2,0,0,0
20210403210973,4,13,22,2,0,0,0
20210403210976,1,42,18,1,0,0,0
20210403210976,2,40,21,2,0,0,0
20210403210976,3,19,30,1,0,0,0
20210403210976,5,15,22,2,0,0,0
20210403210981,1,63,18,2,0,0,0
20210403210981,2,61,20,1,0,0,0
20210403210981,3,35,22,1,0,0,0
20210403210984,1,80,18,2,0,0,0
20210403210984,2,43,22,1,0,0,0
20210403210990,1,42,18,1,0,0,0
20210403210990,2,47,20,2,0,0,0
20210403210990,3,5,22,1,0,0,0
20210403210992,1,27,18,1,0,0,0
20210403210992,2,31,30,1,0,0,0
20210403211003,1,49,18,1,0,0,0
20210403211003,2,55,20,2,0,0,0
20210403211003,3,26,22,1,0,0,0
20210403211022,1,58,18,1,0,0,0
20210403211022,2,52,20,2,0,0,0
20210403211028,1,68,18,1,0,0,0
20210403211028,2,66,20,2,0,0,0
20210403211033,1,75,19,1,0,0,0
20210403211039,1,70,19,2,0,0,0
20210403211043,1,69,18,1,0,0,0
20210403211046,1,46,18,2,0,0,0
20210403211046,2,49,20,1,0,0,0
20210403211046,3,14,22,1,0,0,0
20210403211047,1,60,19,2,0,0,0
20210403211056,1,32,18,1,0,0,0
20210403211056,2,30,20,2,0,0,0
20210403211056,3,13,22,1,0,0,0
20210403211056,4,10,22,2,0,0,0
20210403211056,5,6,22,2,0,0,0
20210403211061,1,68,18,2,0,0,0
20210403211061,2,66,20,1,0,0,0
20210403211066,1,41,18,1,0,0,0
20210403211066,2,42,20,2,0,0,0
20210403211066,3,3,22,2,0,0,0
20210403211066,4,13,22,2,0,0,0
20210403211068,1,34,19,2,0,0,0
20210403211068,2,38,21,1,0,0,0
20210403211069,1,34,19,1,0,0,0
20210403211069,2,36,28,1,0,0,0
20210403211071,1,38,18,2,0,0,0
20210403211071,2,72,24,2,0,0,0
20210403211071,3,12,22,2,0,0,0
20210403211074,1,27,18,2,0,0,0
20210403211074,2,28,20,1,0,0,0
20210403211075,1,29,19,1,0,0,0
20210403211077,1,40,18,1,0,0,0
20210403211077,2,43,20,2,0,0,0
20210403211077,3,8,22,1,0,0,0
20210403211077,4,5,22,2,0,0,0
20210403211081,1,71,18,1,0,0,0
20210403211081,2,67,20,1,0,0,0
20210403211095,1,39,19,1,0,0,0
20210403211096,1,85,19,2,60,0,0
20210403211106,1,36,18,2,0,0,0
20210403211106,2,31,20,1,0,0,0
20210403211106,3,0,22,1,0,0,0
20210403211110,1,74,18,2,0,0,0
20210403211110,2,79,20,1,0,0,0
20210403211113,1,72,19,2,0,0,0
20210403211114,1,54,18,1,0,0,0
20210403211114,2,49,20,2,0,0,0
20210403211114,3,26,22,2,0,0,0
20210403211114,4,8,22,2,0,0,0
20210403211120,1,68,18,2,0,0,0
20210403211120,2,72,20,1,0,0,0
20210403211122,1,47,18,2,0,0,0
20210403211122,2,47,20,1,0,0,0
20210403211122,3,25,22,2,0,0,0
20210403211134,1,60,18,1,0,0,0
20210403211134,2,49,20,2,0,0,0
20210403211135,1,39,18,2,0,0,0
20210403211135,2,39,20,1,0,0,0
20210403211135,3,5,22,1,0,0,0
20210403211136,1,29,18,2,0,0,0
20210403211136,2,32,20,1,0,0,0
20210403211136,3,2,22,2,0,0,0
20210403211137,1,69,19,2,0,0,0
20210403211137,2,68,21,1,0,0,0
20210403211141,1,31,19,1,0,0,0
20210403211150,1,51,18,1,0,0,0
20210403211150,2,12,22,1,0,0,0
20210403211150,3,11,22,2,0,0,0
20210403211160,1,33,18,1,0,0,0
20210403211160,2,33,20,2,0,0,0
20210403211162,1,80,19,2,0,0,0
20210403211164,1,69,18,1,0,0,0
20210403211164,2,64,20,2,0,0,0
20210403211176,1,70,19,2,0,0,0
20210403211176,2,36,22,2,0,0,0
20210403211176,3,3,23,1,0,0,0
20210403211176,4,1,23,2,0,0,0
20210403211179,1,35,18,1,0,0,0
20210403211179,2,36,20,2,0,0,0
20210403211179,3,0,22,1,0,0,0
20210403211181,1,29,18,1,0,0,0
20210403211181,2,29,20,2,0,0,0
20210403211181,3,0,22,1,0,0,0
20210403211182,1,38,18,2,0,0,0
20210403211182,2,40,20,1,0,0,0
20210403211182,3,15,22,1,0,0,0
20210403211182,4,12,22,1,0,0,0
20210403211182,5,9,22,2,0,0,0
20210403211187,1,80,19,1,0,0,0
20210403211192,1,41,18,1,0,0,0
20210403211192,2,35,20,2,0,0,0
20210403211192,3,11,22,1,0,0,0
20210403211192,4,8,22,1,0,0,0
20210403211192,5,3,22,1,0,0,0
20210403211193,1,34,18,2,0,0,0
20210403211193,2,11,22,2,0,0,0
20210403211193,3,2,22,2,0,0,0
20210403211193,4,2,22,1,0,0,0
20210403211193,5,60,24,2,0,0,0
20210403211200,1,77,19,2,0,0,0
20210403211205,1,74,19,2,0,0,0
20210403211208,1,80,18,2,0,0,0
20210403211208,2,32,23,1,0,0,0
20210403211213,1,38,18,2,0,0,0
20210403211213,2,12,22,2,0,0,0
20210403211213,3,7,22,1,0,0,0
20210403211215,1,80,19,2,0,0,0
20210403211216,1,71,18,1,0,0,0
20210403211216,2,64,20,2,0,0,0
20210403211228,1,56,18,2,0,0,0
20210403211228,2,65,20,1,0,0,0
20210403211229,1,30,18,2,0,0,0
20210403211229,2,59,24,2,0,0,0
20210403211231,1,38,18,1,0,0,0
20210403211231,2,35,20,2,0,0,0
20210403211231,3,9,22,1,0,0,0
20210403211231,4,5,22,1,0,0,0
20210403211232,1,63,19,2,0,0,0
20210403211232,2,50,21,1,0,0,0
20210403211233,1,75,19,2,0,0,0
20210403211240,1,29,18,1,0,0,0
20210403211240,2,30,20,2,0,0,0
20210403211240,3,2,22,2,0,0,0
20210403211240,4,2,22,2,0,0,0
20210403211248,1,51,18,1,0,0,0
20210403211248,2,49,20,2,0,0,0
20210403211248,3,16,22,2,0,0,0
20210403211248,4,21,22,1,0,0,0
20210403211250,1,40,18,1,0,0,0
20210403211250,2,35,20,2,0,0,0
20210403211250,3,9,22,1,0,0,0
20210403211250,4,5,22,2,0,0,0
20210403211260,1,29,18,2,0,0,0
20210403211260,2,29,20,1,0,0,0
20210403211264,1,71,18,2,0,0,0
20210403211264,2,63,20,1,0,0,0
20210403211266,1,31,18,1,0,0,0
20210403211266,2,5,22,1,0,0,0
20210403211266,3,29,21,2,0,0,0
20210403211270,1,77,18,1,0,0,0
20210403211270,2,72,20,2,0,0,0
20210403211274,1,77,18,2,0,0,0
20210403211274,2,80,20,1,0,0,0
20210403211291,1,35,18,1,0,0,0
20210403211291,2,33,20,2,0,0,0
20210403211291,3,1,22,1,0,0,0
20210403211293,1,80,19,2,0,0,0
20210403211294,1,85,19,1,60,0,0
20210403211297,1,69,19,2,0,0,0
20210403211299,1,27,18,2,0,0,0
20210403211299,2,28,20,1,0,0,0
20210403211299,3,5,22,2,0,0,0
20210403211299,4,0,22,1,0,0,0
20210403211302,1,37,18,2,0,0,0
20210403211302,2,37,20,1,0,0,0
20210403211302,3,10,22,1,0,0,0
20210403211302,4,7,22,2,0,0,0
20210403211302,5,4,22,2,0,0,0
20210403211308,1,41,18,2,0,0,0
20210403211308,2,40,20,1,0,0,0
20210403211308,3,8,22,2,0,0,0
20210403211308,4,6,22,2,0,0,0
20210403211309,1,39,18,1,0,0,0
20210403211309,2,10,22,1,0,0,0
20210403211309,3,2,22,1,0,0,0
20210403211309,4,31,20,2,0,0,0
20210403211310,1,58,19,1,0,0,0
20210403211310,2,58,28,1,0,0,0
20210403211314,1,57,18,2,0,0,0
20210403211314,2,58,20,1,0,0,0
20210403211316,1,30,18,2,0,0,0
20210403211316,2,70,24,2,0,0,0
20210403211316,4,34,25,2,0,0,0
20210403211316,5,6,22,1,0,0,0
20210403211316,6,48,29,2,0,0,0
20210403211319,1,85,19,2,60,0,0
20210403211320,1,68,19,1,0,0,0
20210403211322,1,64,18,2,0,0,0
20210403211322,2,71,20,1,0,0,0
20210403211327,1,67,18,1,0,0,0
20210403211327,2,65,20,2,0,0,0
20210403211327,3,20,22,1,0,0,0
20210403211327,4,85,26,2,60,0,0
20210403211335,1,29,19,2,0,0,0
20210403211335,2,32,21,1,0,0,0
20210403211336,1,35,18,2,0,0,0
20210403211336,2,33,20,1,0,0,0
20210403211336,3,3,22,2,0,0,0
20210403211336,4,1,22,2,0,0,0
20210403211338,1,40,18,1,0,0,0
20210403211338,2,12,22,2,0,0,0
20210403211341,1,35,19,1,0,0,0
20210403211341,2,40,20,2,0,0,0
20210403211345,1,80,18,2,60,0,0
20210403211345,2,52,22,1,0,0,0
20210403211346,1,64,18,2,0,0,0
20210403211346,2,70,20,1,0,0,0
20210403211347,1,27,18,2,0,0,0
20210403211347,2,30,20,1,0,0,0
20210403211347,3,0,22,2,0,0,0
20210403211359,1,70,18,2,0,0,0
20210403211359,2,38,22,1,0,0,0
20210403211361,1,80,18,2,0,0,0
20210403211361,2,80,20,1,0,0,0
20210403211366,1,55,18,2,0,0,0
20210403211366,2,53,20,1,0,0,0
20210403211366,3,11,22,1,0,0,0
20210403211382,1,70,19,2,0,0,0
20210403211387,1,48,19,1,0,0,0
20210403211393,1,39,18,2,0,0,0
20210403211393,2,42,20,1,0,0,0
20210403211393,3,9,22,2,0,0,0
20210403211393,4,7,22,2,0,0,0
20210403211393,5,4,22,2,0,0,0
20210403211396,1,58,18,2,0,0,0
20210403211396,2,54,20,1,0,0,0
20210403211396,4,13,22,2,0,0,0
20210403211400,1,77,19,2,0,0,0
20210403211409,1,39,18,1,0,0,0
20210403211409,2,37,20,2,0,0,0
20210403211409,3,4,22,2,0,0,0
20210403211409,4,2,22,2,0,0,0
20210403211411,1,70,19,2,0,0,0
20210403211412,1,70,19,1,0,0,0
20210403211413,1,85,19,2,60,0,0
20210403211418,1,50,18,2,0,0,0
20210403211418,2,45,20,1,0,0,0
20210403211419,1,33,18,1,0,0,0
20210403211419,2,33,20,2,0,0,0
20210403211427,1,63,19,2,0,0,0
20210403211429,1,46,18,1,0,0,0
20210403211429,3,5,22,2,0,0,0
20210403211432,1,32,19,1,0,0,0
20210403211445,1,52,18,2,0,0,0
20210403211445,2,55,20,1,0,0,0
20210403211445,3,18,22,2,0,0,0
20210403211446,1,41,18,2,0,0,0
20210403211446,2,39,20,1,0,0,0
20210403211446,3,8,22,2,0,0,0
20210403211447,1,34,18,1,0,0,0
20210403211447,2,33,20,2,0,0,0
20210403211447,3,6,22,2,0,0,0
20210403211447,4,3,22,1,0,0,0
20210403211447,5,1,22,1,0,0,0
20210403211448,1,57,18,2,0,0,0
20210403211448,2,61,20,1,0,0,0
20210403211449,1,38,18,2,0,0,0
20210403211449,2,20,22,2,0,0,0
20210403211453,1,49,18,2,0,0,0
20210403211453,2,57,20,1,0,0,0
20210403211453,3,18,22,2,0,0,0
20210403211453,4,23,22,1,0,0,0
20210403211453,5,21,22,1,0,0,0
20210403211454,1,62,19,2,0,0,0
20210403211455,1,70,19,1,0,0,0
20210403211455,2,64,28,1,0,0,0
20210403211463,1,80,19,2,0,0,0
20210403211464,1,45,18,2,0,0,0
20210403211464,2,46,20,1,0,0,0
20210403211464,3,12,22,1,0,0,0
20210403211466,1,63,18,1,0,0,0
20210403211466,2,59,20,2,0,0,0
20210403211466,3,31,22,1,0,0,0
20210403211466,4,32,30,2,0,0,0
20210403211468,1,74,19,2,0,0,0
20210403211469,1,65,18,2,0,0,0
20210403211469,2,51,20,1,0,0,0
20210403211472,1,40,18,2,0,0,0
20210403211472,2,12,22,1,0,0,0
20210403211472,3,10,22,2,0,0,0
20210403211477,1,35,18,2,0,0,0
20210403211477,2,36,20,1,0,0,0
20210403211477,3,14,22,1,0,0,0
20210403211477,4,13,22,2,0,0,0
20210403211477,5,11,22,2,0,0,0
20210403211477,6,8,22,2,0,0,0
20210403211477,7,5,22,1,0,0,0
20210403211477,8,4,22,1,0,0,0
20210403211477,9,1,22,2,0,0,0
20210403211478,1,78,19,1,0,0,0
20210403211479,1,72,18,2,0,0,0
20210403211479,2,71,20,1,0,0,0
20210403211479,3,1,30,2,21,0,0
20210403211483,1,64,19,2,0,0,0
20210403211483,2,42,22,2,0,0,0
20210403211490,1,35,18,1,0,0,0
20210403211490,2,34,20,2,0,0,0
20210403211490,3,12,22,2,0,0,0
20210403211490,4,8,22,2,0,0,0
20210403211490,5,7,22,2,0,0,0
20210403211492,1,47,18,1,0,0,0
20210403211492,2,41,20,2,0,0,0
20210403211492,3,24,22,1,0,0,0
20210403211492,4,20,22,2,0,0,0
20210403211500,1,25,19,1,0,0,0
20210403211502,1,37,18,1,0,0,0
20210403211502,2,34,20,2,0,0,0
20210403211502,3,8,22,2,0,0,0
20210403211502,4,3,22,1,0,0,0
20210403211514,1,59,18,2,0,0,0
20210403211514,2,56,20,1,0,0,0
20210403211521,1,66,19,2,0,0,0
20210403211526,1,67,19,2,0,0,0
20210403211527,1,37,18,1,0,0,0
20210403211527,2,38,20,2,0,0,0
20210403211527,3,11,22,2,0,0,0
20210403211527,4,11,22,2,0,0,0
20210403211527,5,9,22,1,0,0,0
20210403211527,6,1,22,2,0,0,0
20210403211528,1,36,18,1,0,0,0
20210403211528,2,38,20,2,0,0,0
20210403211534,1,64,18,1,0,0,0
20210403211534,2,63,20,2,0,0,0
20210403211536,1,62,18,2,0,0,0
20210403211536,2,64,20,1,0,0,0
20210403211539,1,39,19,1,0,0,0
20210403211539,2,30,21,2,0,0,0
20210403211545,1,60,19,2,0,0,0
20210403211557,1,55,19,1,0,0,0
20210403211563,1,80,19,1,0,0,0
20210403211567,1,76,18,2,0,0,0
20210403211567,2,78,20,1,0,0,0
20210403211570,1,75,19,2,0,0,0
20210403211578,1,73,18,1,0,0,0
20210403211578,2,64,20,2,0,0,0
20210403211580,1,56,18,1,0,0,0
20210403211580,2,56,20,2,0,0,0
20210403211582,1,43,18,2,0,0,0
20210403211582,2,48,20,1,0,0,0
20210403211582,3,20,22,2,0,0,0
20210403211582,4,15,22,1,0,0,0
20210403211582,5,75,26,1,0,0,0
20210403211582,6,72,26,1,0,0,0
20210403211583,1,43,18,1,0,0,0
20210403211583,2,39,20,2,0,0,0
20210403211583,3,11,22,2,0,0,0
20210403211583,4,7,22,1,0,0,0
20210403211584,1,26,18,2,0,0,0
20210403211584,2,29,20,1,0,0,0
20210403211592,1,61,18,1,0,0,0
20210403211592,2,56,20,2,0,0,0
20210403211592,3,21,22,2,0,0,0
20210403211592,4,20,22,1,0,0,0
20210403211600,1,68,18,1,0,0,0
20210403211600,2,67,20,2,0,0,0
20210403211602,1,30,18,2,0,0,0
20210403211602,2,29,20,1,0,0,0
20210403211606,1,53,19,2,0,0,0
20210403211611,1,44,18,2,0,0,0
20210403211611,2,19,22,1,0,0,0
20210403211611,3,14,22,1,0,0,0
20210403211611,4,11,22,2,0,0,0
20210403211621,1,65,19,2,0,0,0
20210403211623,1,32,18,1,0,0,0
20210403211623,2,32,20,2,0,0,0
20210403211623,3,4,22,1,0,0,0
20210403211623,4,2,22,1,0,0,0
20210403211623,5,0,22,2,0,0,0
20210403211624,1,39,18,2,0,0,0
20210403211624,2,47,20,1,0,0,0
20210403211624,3,15,22,1,0,0,0
20210403211624,4,11,22,2,0,0,0
20210403211631,1,62,19,2,0,0,0
20210403211635,1,32,18,2,0,0,0
20210403211635,2,35,20,1,0,0,0
20210403211635,3,1,22,1,0,0,0
20210403211636,1,41,19,1,0,0,0
20210403211647,1,57,19,1,0,0,0
20210403211647,2,54,20,2,0,0,0
20210403211648,1,66,18,2,0,0,0
20210403211648,2,60,20,1,0,0,0
20210403211648,3,24,22,1,0,0,0
20210403211674,1,73,19,2,0,0,0
20210403211684,1,54,18,1,0,0,0
20210403211684,2,45,20,2,0,0,0
20210403211687,1,54,19,1,0,0,0
20210403211692,1,38,18,1,0,0,0
20210403211692,2,37,20,2,0,0,0
20210403211692,3,4,22,2,0,0,0
20210403211693,1,80,19,2,0,0,0
20210403211696,1,46,18,2,0,0,0
20210403211696,2,47,20,1,0,0,0
20210403211696,3,4,22,1,0,0,0
20210403211697,1,73,19,1,0,0,0
20210403211700,1,27,18,1,0,0,0
20210403211700,2,55,24,1,0,0,0
20210403211703,1,80,19,1,0,0,0
20210403211705,1,32,18,2,0,0,0
20210403211705,2,33,20,1,0,0,0
20210403211705,3,4,22,1,0,0,0
20210403211705,4,9,22,1,0,0,0
20210403211707,1,41,19,1,0,0,0
20210403211708,1,31,18,1,0,0,0
20210403211708,2,29,20,2,0,0,0
20210403211708,3,69,25,2,0,0,0
20210403211722,1,37,19,1,0,0,0
20210403211725,1,29,18,2,0,0,0
20210403211725,2,29,21,1,0,0,0
20210403211729,1,77,18,2,0,0,0
20210403211729,2,80,20,1,0,0,0
20210403211731,1,62,18,1,0,0,0
20210403211731,2,59,25,2,0,0,0
20210403211734,1,72,18,2,0,0,0
20210403211734,2,52,22,1,0,0,0
20210403211734,3,49,22,2,0,0,0
20210403211734,4,8,23,2,0,0,0
20210403211734,5,8,23,2,0,0,0
20210403211736,1,51,18,2,0,0,0
20210403211736,2,49,20,1,0,0,0
20210403211736,3,11,22,2,0,0,0
20210403211741,1,50,18,2,0,0,0
20210403211741,2,54,20,1,0,0,0
20210403211741,3,17,22,1,0,0,0
20210403211741,4,19,22,2,0,0,0
20210403211747,1,59,19,2,0,0,0
20210403211748,1,27,18,2,0,0,0
20210403211748,2,48,24,2,0,0,0
20210403211748,3,11,25,2,0,0,0
20210403211748,4,71,26,2,0,0,0
20210403211748,5,7,22,1,0,0,0
20210403211748,6,1,22,1,0,0,0
20210403211750,1,77,19,2,0,0,0
20210403211766,1,49,18,2,0,0,0
20210403211766,2,56,20,1,0,0,0
20210403211766,3,24,22,2,0,0,0
20210403211766,4,13,22,2,0,0,0
20210403211766,5,11,22,2,0,0,0
20210403211772,1,46,18,1,0,0,0
20210403211772,2,44,20,2,0,0,0
20210403211778,1,61,19,2,0,0,0
20210403211779,1,52,18,2,0,0,0
20210403211779,2,55,20,1,0,0,0
20210403211787,1,80,19,2,0,0,0
20210403211788,1,28,19,2,0,0,0
20210403211790,1,40,18,2,0,0,0
20210403211790,2,8,22,1,0,0,0
20210403211796,1,68,19,2,0,0,0
20210403211803,1,36,18,2,0,0,0
20210403211803,2,39,20,1,0,0,0
20210403211806,1,49,18,2,0,0,0
20210403211806,2,52,20,1,0,0,0
20210403211806,3,4,22,1,0,0,0
20210403211820,1,78,19,1,0,0,0
20210403211823,1,85,19,2,60,0,0
20210403211823,2,44,22,1,0,0,0
20210403211823,3,56,22,1,0,0,0
20210403211825,1,65,18,1,0,0,0
20210403211825,2,66,20,2,0,0,0
20210403211827,1,45,18,2,0,0,0
20210403211827,2,52,20,1,0,0,0
20210403211827,3,17,22,2,0,0,0
20210403211827,4,12,22,1,0,0,0
20210403211827,5,10,22,1,0,0,0
20210403211829,1,28,18,1,0,0,0
20210403211829,2,27,20,2,0,0,0
20210403211829,3,2,22,1,0,0,0
20210403211830,1,45,18,2,0,0,0
20210403211830,2,23,22,1,0,0,0
20210403211830,3,20,22,1,0,0,0
20210403211832,1,64,18,1,0,0,0
20210403211832,2,63,20,2,0,0,0
20210403211837,1,53,19,2,0,0,0
20210403211837,2,20,22,2,0,0,0
20210403211845,1,34,18,1,0,0,0
20210403211845,2,5,22,2,0,0,0
20210403211845,3,36,21,2,0,0,0
20210403211847,1,53,19,1,0,0,0
20210403211852,1,73,18,1,0,0,0
20210403211852,2,67,20,2,0,0,0
20210403211857,1,68,19,2,0,0,0
20210403211874,1,56,18,2,0,0,0
20210403211874,2,25,22,1,0,0,0
20210403211876,1,54,18,2,0,0,0
20210403211876,2,58,20,1,0,0,0
20210403211877,1,47,18,2,0,0,0
20210403211877,2,14,22,2,0,0,0
20210403211882,1,32,18,2,0,0,0
20210403211882,2,78,26,1,0,0,0
20210403211882,3,38,20,1,0,0,0
20210403211882,4,7,22,1,0,0,0
20210403211882,5,6,22,1,0,0,0
20210403211883,1,36,19,2,0,0,0
20210403211890,1,42,18,1,0,0,0
20210403211890,2,74,24,2,0,0,0
20210403211892,1,42,18,2,0,0,0
20210403211892,2,43,20,1,0,0,0
20210403211892,3,7,22,2,0,0,0
20210403211892,4,0,22,2,0,0,0
20210403211897,1,48,19,1,0,0,0
20210403211901,1,30,18,1,0,0,0
20210403211901,2,28,20,2,0,0,0
20210403211901,3,3,22,1,0,0,0
20210403211901,4,1,22,1,0,0,0
20210403211902,1,69,19,1,0,0,0
20210403211903,1,49,19,2,0,0,0
20210403211904,1,27,18,2,0,0,0
20210403211904,2,64,24,2,0,0,0
20210403211904,3,65,24,1,0,0,0
20210403211909,1,34,18,2,0,0,0
20210403211909,2,40,20,1,0,0,0
20210403211909,3,7,22,2,0,0,0
20210403211909,4,4,22,1,0,0,0
20210403211909,5,1,22,1,0,0,0
20210403211910,1,25,18,2,0,0,0
20210403211910,2,2,22,2,0,0,0
20210403211910,3,28,21,1,0,0,0
20210403211914,1,45,18,2,0,0,0
20210403211914,2,17,22,2,0,0,0
20210403211917,1,42,19,1,0,0,0
20210403211917,2,30,21,1,0,0,0
20210403211926,1,80,19,1,0,0,0
20210403211929,1,72,19,2,0,0,0
20210403211938,1,63,18,2,0,0,0
20210403211938,2,65,21,1,0,0,0
20210403211938,3,14,23,1,0,0,0
20210403211944,1,72,18,1,0,0,0
20210403211944,2,68,20,2,0,0,0
20210403211946,1,32,18,2,0,0,0
20210403211946,2,35,20,1,0,0,0
20210403211946,3,8,22,2,0,0,0
20210403211946,4,3,22,1,0,0,0
20210403211946,5,1,22,2,0,0,0
20210403211946,6,69,24,2,0,0,0
20210403211948,1,80,18,1,0,0,0
20210403211948,2,80,20,2,0,0,0
20210403211968,1,43,19,2,0,0,0
20210403211968,2,20,22,1,0,0,0
20210403211968,3,19,22,2,0,0,0
20210403211968,4,6,22,2,0,0,0
20210403211968,5,6,22,2,0,0,0
20210403211968,6,74,24,2,0,0,0
20210403211970,1,47,18,2,0,0,0
20210403211970,2,43,20,1,0,0,0
20210403211973,1,31,18,2,0,0,0
20210403211973,2,7,22,1,0,0,0
20210403211976,1,54,18,1,0,0,0
20210403211976,2,79,24,2,0,0,0
20210403211988,1,54,19,1,0,0,0
20210403211992,1,63,18,1,0,0,0
20210403211992,2,58,20,2,0,0,0
20210403212001,1,51,18,2,0,0,0
20210403212001,2,55,20,1,0,0,0
20210403212001,3,20,22,1,0,0,0
20210403212001,4,18,22,1,0,0,0
20210403212001,5,17,22,1,0,0,0
20210403212004,1,72,18,2,0,0,0
20210403212004,2,53,22,2,0,0,0
20210403212005,1,36,19,1,0,0,0
20210403212006,1,33,18,1,0,0,0
20210403212006,2,36,20,2,0,0,0
20210403212006,3,10,22,1,0,0,0
20210403212006,4,8,22,2,0,0,0
20210403212011,1,31,19,1,0,0,0
20210403212011,2,36,21,2,0,0,0
20210403212019,1,75,19,2,0,0,0
20210403212021,1,79,18,1,0,0,0
20210403212021,2,73,20,2,0,0,0
20210403212022,1,75,18,1,0,0,0
20210403212022,2,73,20,2,0,0,0
20210403212031,1,80,18,1,0,0,0
20210403212031,2,79,20,2,0,0,0
20210403212034,1,55,18,2,0,0,0
20210403212034,2,58,20,1,0,0,0
20210403212036,1,55,18,2,0,0,0
20210403212036,2,61,20,1,0,0,0
20210403212037,1,31,19,2,0,0,0
20210403212041,1,48,18,2,0,0,0
20210403212041,2,50,20,1,0,0,0
20210403212041,3,15,22,2,0,0,0
20210403212041,4,13,22,2,0,0,0
20210403212050,1,62,18,1,0,0,0
20210403212050,2,56,20,2,0,0,0
20210403212052,1,85,19,2,60,0,0
20210403212053,1,85,19,2,60,0,0
20210403212055,1,25,18,1,0,0,0
20210403212055,2,52,24,2,0,0,0
20210403212055,3,68,24,2,0,0,0
20210403212056,1,85,18,2,60,0,0
20210403212056,2,68,20,1,0,0,0
20210403212062,1,46,18,2,0,0,0
20210403212062,2,45,20,1,0,0,0
20210403212062,3,14,22,1,0,0,0
20210403212064,1,38,18,1,0,0,0
20210403212064,2,68,24,2,0,0,0
20210403212064,3,17,22,1,0,0,0
20210403212067,1,34,18,1,0,0,0
20210403212067,2,32,20,2,0,0,0
